Timestamp,Roll,Pitch,Yaw,Ax1,Ay1,Az1,Ax2,Ay2,Az2
22:06:03.512960,1.383888840675354,-2.2090609073638916,0.0,-0.040991999208927155,0.02000799961388111,1.0296800136566162,0.06197882816195488,-0.003998633939772844,0.9896619319915771
22:06:03.556107,1.385093331336975,-2.2206692695617676,0.0,-0.0424560010433197,0.020495999604463577,1.0355360507965088,0.07197540998458862,-0.007997267879545689,0.9856632947921753
22:06:03.632006,1.3868768215179443,-2.209460973739624,0.0,-0.04148000106215477,0.01903199963271618,1.0316319465637207,0.06197882816195488,-0.001999316969886422,0.993660569190979
22:06:03.676337,1.3982574939727783,-2.2347571849823,0.0,-0.04196799919009209,0.02000799961388111,1.0311440229415894,0.06197882816195488,-0.009996584616601467,0.9896619319915771
22:06:03.736564,1.4039772748947144,-2.2446043491363525,0.0,-0.04196799919009209,0.020495999604463577,1.0296800136566162,0.06797678023576736,0.0,0.9856632947921753
22:06:03.827402,1.3993041515350342,-2.265190601348877,0.0,-0.04148000106215477,0.020983999595046043,1.0311440229415894,0.0699760913848877,-0.00599795114248991,0.993660569190979
22:06:03.856399,1.3907899856567383,-2.247516393661499,0.0,-0.03903999924659729,0.02000799961388111,1.0335839986801147,0.057980187237262726,0.0,0.9896619319915771
22:06:03.916627,1.386707067489624,-2.234605550765991,0.0,-0.039528001099824905,0.020495999604463577,1.034559965133667,0.06197882816195488,-0.009996584616601467,0.9976591467857361
22:06:03.991967,1.3843050003051758,-2.231050491333008,0.0,-0.04001599922776222,0.020495999604463577,1.0335839986801147,0.06397814303636551,-0.007997267879545689,0.9956598877906799
22:06:04.021334,1.3751345872879028,-2.2273318767547607,0.0,-0.03806399926543236,0.020983999595046043,1.0360239744186401,0.057980187237262726,-0.00599795114248991,0.9916612505912781
22:06:04.096935,1.389915108680725,-2.2349088191986084,0.0,-0.04050400108098984,0.020495999604463577,1.0311440229415894,0.06397814303636551,-0.00599795114248991,0.993660569190979
22:06:04.171202,1.3802939653396606,-2.224083662033081,0.0,-0.04148000106215477,0.022935999557375908,1.0311440229415894,0.059979505836963654,-0.007997267879545689,0.9836639761924744
22:06:04.201840,1.376682162284851,-2.223104953765869,0.0,-0.039528001099824905,0.01903199963271618,1.0316319465637207,0.06597746163606644,-0.013995219022035599,0.9836639761924744
22:06:04.246618,1.3805077075958252,-2.233330249786377,0.0,-0.03855200111865997,0.020983999595046043,1.034559965133667,0.0779733657836914,-0.003998633939772844,0.9976591467857361
22:06:04.306477,1.3900954723358154,-2.241128921508789,0.0,-0.04148000106215477,0.020983999595046043,1.0335839986801147,0.06397814303636551,-0.003998633939772844,0.9856632947921753
22:06:04.366679,1.3879985809326172,-2.229020357131958,0.0,-0.04294399917125702,0.020495999604463577,1.0330959558486938,0.059979505836963654,-0.007997267879545689,0.9656701683998108
22:06:04.441354,1.4030113220214844,-2.2372426986694336,0.0,-0.04001599922776222,0.019519999623298645,1.020408034324646,0.06597746163606644,-0.001999316969886422,0.9816646575927734
22:06:04.486616,1.403121829032898,-2.239959716796875,0.0,-0.040991999208927155,0.01903199963271618,1.026263952255249,0.06597746163606644,-0.003998633939772844,0.9856632947921753
22:06:04.546558,1.4013216495513916,-2.2467403411865234,0.0,-0.0424560010433197,0.01903199963271618,1.0330959558486938,0.06197882816195488,-0.00599795114248991,0.9876626133918762
22:06:04.606567,1.384811282157898,-2.231491804122925,0.0,-0.04001599922776222,0.020495999604463577,1.0321199893951416,0.06197882816195488,-0.00599795114248991,0.9876626133918762
22:06:04.666919,1.3776580095291138,-2.225111722946167,0.0,-0.04001599922776222,0.01903199963271618,1.035048007965088,0.06397814303636551,-0.00599795114248991,0.9836639761924744
22:06:04.726353,1.3244282007217407,-2.01324462890625,-0.015793774276971817,-0.043432001024484634,0.02147199958562851,1.036512017250061,0.04998292401432991,-0.00599795114248991,0.9896619319915771
22:06:04.786306,1.2872377634048462,-1.8926615715026855,0.0029568984173238277,-0.0453840009868145,0.020495999604463577,1.0316319465637207,0.043984971940517426,0.01199590228497982,0.9876626133918762
22:06:04.921295,1.2475006580352783,-1.8829246759414673,0.18500125408172607,-0.048312000930309296,0.01512799970805645,1.0321199893951416,0.057980187237262726,-0.003998633939772844,0.9876626133918762
22:06:04.922530,1.2934280633926392,-1.912034034729004,0.18500125408172607,-0.0453840009868145,0.02147199958562851,1.0311440229415894,0.06397814303636551,-0.00599795114248991,0.9956598877906799
22:06:04.981815,1.3885971307754517,-2.207476854324341,0.1748114377260208,-0.026839999482035637,0.015615999698638916,1.0360239744186401,0.07197540998458862,-0.00599795114248991,0.9756667017936707
22:06:05.041778,1.3886594772338867,-2.189298152923584,0.08740536868572235,-0.03855200111865997,0.01903199963271618,1.0316319465637207,0.059979505836963654,0.00599795114248991,0.9896619319915771
22:06:05.101536,1.4008554220199585,-2.2254724502563477,0.08740536868572235,-0.0424560010433197,0.02000799961388111,1.0335839986801147,0.059979505836963654,-0.007997267879545689,1.0196516513824463
22:06:05.161604,1.4170281887054443,-2.235924482345581,0.08740536868572235,-0.039528001099824905,0.02000799961388111,1.0330959558486938,0.059979505836963654,0.001999316969886422,0.993660569190979
22:06:05.221671,1.4148706197738647,-2.2481014728546143,0.08740536868572235,-0.04196799919009209,0.018543999642133713,1.0330959558486938,0.0699760913848877,-0.009996584616601467,0.9956598877906799
22:06:05.281092,1.4149580001831055,-2.2408788204193115,0.08740536868572235,-0.04148000106215477,0.02000799961388111,1.0326080322265625,0.053981561213731766,-0.003998633939772844,0.9916612505912781
22:06:05.341843,1.4234569072723389,-2.2465522289276123,0.08740536868572235,-0.0424560010433197,0.019519999623298645,1.0335839986801147,0.06597746163606644,-0.003998633939772844,0.9856632947921753
22:06:05.401454,1.4223148822784424,-2.250117540359497,0.08740536868572235,-0.04001599922776222,0.020495999604463577,1.0326080322265625,0.06797678023576736,-0.009996584616601467,0.9896619319915771
22:06:05.461612,1.4266071319580078,-2.256373882293701,0.08740536868572235,-0.040991999208927155,0.02000799961388111,1.0330959558486938,0.06197882816195488,-0.007997267879545689,0.9916612505912781
22:06:05.521553,1.4412355422973633,-2.2550551891326904,0.08740536868572235,-0.04001599922776222,0.02147199958562851,1.0340720415115356,0.06397814303636551,-0.001999316969886422,0.9856632947921753
22:06:05.581522,1.4443776607513428,-2.2595787048339844,0.08740536868572235,-0.04148000106215477,0.022447999566793442,1.0335839986801147,0.055980876088142395,-0.01199590228497982,0.9836639761924744
22:06:05.641195,1.4486181735992432,-2.2565741539001465,0.08740536868572235,-0.039528001099824905,0.018543999642133713,1.0335839986801147,0.06197882816195488,-0.00599795114248991,0.9756667017936707
22:06:05.701521,1.4407048225402832,-2.2530276775360107,0.08740536868572235,-0.03855200111865997,0.022447999566793442,1.0316319465637207,0.059979505836963654,-0.009996584616601467,0.9876626133918762
22:06:05.761542,1.4296422004699707,-2.234440565109253,0.08740536868572235,-0.04148000106215477,0.020983999595046043,1.0330959558486938,0.05198224261403084,-0.003998633939772844,0.9896619319915771
22:06:05.821862,1.4340888261795044,-2.2291548252105713,0.08740536868572235,-0.04001599922776222,0.020983999595046043,1.0330959558486938,0.07397472858428955,-0.007997267879545689,0.9956598877906799
22:06:05.881509,1.435040831565857,-2.2320375442504883,0.08740536868572235,-0.040991999208927155,0.01903199963271618,1.0355360507965088,0.057980187237262726,-0.001999316969886422,1.0056564807891846
22:06:05.941298,1.4462687969207764,-2.2399215698242188,0.08740536868572235,-0.03903999924659729,0.01903199963271618,1.0326080322265625,0.057980187237262726,-0.001999316969886422,0.9916612505912781
22:06:05.942263,1.4410746097564697,-2.227766990661621,0.08740536868572235,-0.04050400108098984,0.01903199963271618,1.0335839986801147,0.057980187237262726,-0.00599795114248991,0.993660569190979
22:06:06.062867,1.4395017623901367,-2.2225873470306396,0.08740536868572235,-0.04196799919009209,0.01903199963271618,1.0335839986801147,0.06797678023576736,-0.007997267879545689,0.9916612505912781
